@relation train

@attribute Age numeric
@attribute Occupation {Scientist,Teacher,Engineer,Entrepreneur,Developer,Lawyer,Media_Manager,Doctor,Journalist,Manager,Accountant,Musician,Mechanic,Writer,Architect}
@attribute Annual_Income numeric
@attribute Monthly_Inhand_Salary numeric
@attribute Num_Credit_Card numeric
@attribute Num_of_Loan numeric
@attribute Num_of_Delayed_Payment numeric
@attribute Outstanding_Debt numeric
@attribute Credit_History_Age {'22 Years and 1 Months',NA,'26 Years and 8 Months','26 Years and 11 Months','27 Years and 0 Months','27 Years and 2 Months','17 Years and 10 Months','18 Years and 3 Months','18 Years and 4 Months','17 Years and 3 Months','17 Years and 4 Months','17 Years and 5 Months','17 Years and 7 Months','30 Years and 11 Months','31 Years and 0 Months','31 Years and 2 Months','32 Years and 2 Months','32 Years and 3 Months','32 Years and 5 Months','32 Years and 6 Months','30 Years and 7 Months','30 Years and 8 Months','30 Years and 9 Months','30 Years and 10 Months','14 Years and 8 Months','15 Years and 2 Months','21 Years and 5 Months','21 Years and 8 Months','21 Years and 9 Months','26 Years and 6 Months','26 Years and 7 Months','26 Years and 9 Months','19 Years and 3 Months','19 Years and 7 Months','19 Years and 8 Months','25 Years and 5 Months','25 Years and 7 Months','25 Years and 8 Months','25 Years and 9 Months','25 Years and 10 Months','26 Years and 10 Months','27 Years and 1 Months','27 Years and 3 Months','27 Years and 4 Months','27 Years and 5 Months','9 Years and 0 Months','9 Years and 2 Months','9 Years and 3 Months','9 Years and 4 Months','18 Years and 2 Months','18 Years and 6 Months','18 Years and 8 Months','16 Years and 10 Months','16 Years and 11 Months','29 Years and 4 Months','29 Years and 6 Months','29 Years and 8 Months','29 Years and 9 Months','6 Years and 5 Months','6 Years and 6 Months','6 Years and 7 Months','6 Years and 8 Months','7 Years and 0 Months','27 Years and 7 Months','27 Years and 8 Months','18 Years and 5 Months','18 Years and 9 Months','19 Years and 4 Months','19 Years and 5 Months','19 Years and 9 Months','10 Years and 2 Months','10 Years and 4 Months','32 Years and 10 Months','32 Years and 11 Months','33 Years and 4 Months','12 Years and 5 Months','12 Years and 8 Months','12 Years and 10 Months','13 Years and 8 Months','14 Years and 1 Months','19 Years and 6 Months','30 Years and 3 Months','30 Years and 4 Months','8 Years and 9 Months','8 Years and 10 Months','9 Years and 1 Months','18 Years and 7 Months','13 Years and 1 Months','13 Years and 2 Months','13 Years and 5 Months','13 Years and 7 Months','21 Years and 6 Months','26 Years and 0 Months','26 Years and 1 Months','26 Years and 2 Months','28 Years and 5 Months','7 Years and 11 Months','8 Years and 0 Months','8 Years and 2 Months','8 Years and 4 Months','24 Years and 3 Months','24 Years and 7 Months','24 Years and 8 Months','24 Years and 9 Months','17 Years and 1 Months','17 Years and 2 Months','17 Years and 6 Months','1 Years and 5 Months','1 Years and 6 Months','1 Years and 8 Months','11 Years and 0 Months','11 Years and 4 Months','11 Years and 5 Months','20 Years and 0 Months','21 Years and 0 Months','21 Years and 3 Months','0 Years and 5 Months','0 Years and 6 Months','0 Years and 9 Months','0 Years and 10 Months','31 Years and 8 Months','31 Years and 9 Months','31 Years and 11 Months','32 Years and 1 Months','17 Years and 0 Months','12 Years and 7 Months','13 Years and 0 Months','27 Years and 10 Months','11 Years and 6 Months','11 Years and 7 Months','11 Years and 8 Months','11 Years and 10 Months','24 Years and 11 Months','25 Years and 2 Months','25 Years and 3 Months','17 Years and 9 Months','17 Years and 11 Months','10 Years and 7 Months','31 Years and 3 Months','31 Years and 4 Months','31 Years and 5 Months','31 Years and 1 Months','17 Years and 8 Months','13 Years and 3 Months','13 Years and 6 Months','5 Years and 5 Months','5 Years and 8 Months','2 Years and 11 Months','3 Years and 1 Months','3 Years and 4 Months','3 Years and 5 Months','3 Years and 6 Months','24 Years and 5 Months','24 Years and 6 Months','16 Years and 4 Months','16 Years and 8 Months','23 Years and 4 Months','23 Years and 5 Months','8 Years and 5 Months','8 Years and 8 Months','4 Years and 5 Months','4 Years and 6 Months','4 Years and 8 Months','4 Years and 9 Months','32 Years and 9 Months','33 Years and 2 Months','33 Years and 3 Months','30 Years and 2 Months','25 Years and 11 Months','33 Years and 0 Months','26 Years and 3 Months','26 Years and 4 Months','18 Years and 0 Months','18 Years and 1 Months','28 Years and 3 Months','28 Years and 4 Months','28 Years and 6 Months','28 Years and 8 Months','29 Years and 2 Months','29 Years and 3 Months','29 Years and 5 Months','20 Years and 1 Months','20 Years and 3 Months','20 Years and 4 Months','20 Years and 5 Months','20 Years and 7 Months','28 Years and 7 Months','28 Years and 9 Months','28 Years and 11 Months','29 Years and 0 Months','13 Years and 9 Months','1 Years and 4 Months','1 Years and 10 Months','1 Years and 11 Months','33 Years and 1 Months','28 Years and 10 Months','5 Years and 4 Months','31 Years and 10 Months','32 Years and 8 Months','8 Years and 11 Months','24 Years and 4 Months','24 Years and 10 Months','22 Years and 5 Months','22 Years and 6 Months','22 Years and 9 Months','22 Years and 10 Months','22 Years and 11 Months','16 Years and 5 Months','16 Years and 6 Months','23 Years and 3 Months','21 Years and 11 Months','22 Years and 2 Months','20 Years and 2 Months','20 Years and 8 Months','20 Years and 9 Months','15 Years and 4 Months','15 Years and 5 Months','15 Years and 6 Months','15 Years and 8 Months','15 Years and 9 Months','15 Years and 10 Months','12 Years and 9 Months','4 Years and 10 Months','5 Years and 1 Months','26 Years and 5 Months','15 Years and 7 Months','22 Years and 7 Months','27 Years and 9 Months','28 Years and 0 Months','28 Years and 2 Months','5 Years and 7 Months','16 Years and 7 Months','12 Years and 0 Months','12 Years and 2 Months','12 Years and 4 Months','27 Years and 11 Months','31 Years and 7 Months','21 Years and 2 Months','21 Years and 4 Months','23 Years and 2 Months','13 Years and 4 Months','16 Years and 2 Months','29 Years and 1 Months','14 Years and 9 Months','14 Years and 10 Months','14 Years and 11 Months','15 Years and 0 Months','16 Years and 1 Months','23 Years and 1 Months','25 Years and 4 Months','25 Years and 6 Months','18 Years and 10 Months','19 Years and 2 Months','8 Years and 1 Months','8 Years and 3 Months','8 Years and 7 Months','9 Years and 5 Months','9 Years and 6 Months','5 Years and 11 Months','6 Years and 1 Months','18 Years and 11 Months','19 Years and 0 Months','5 Years and 6 Months','5 Years and 9 Months','5 Years and 10 Months','15 Years and 3 Months','7 Years and 9 Months','28 Years and 1 Months','33 Years and 5 Months','6 Years and 11 Months','7 Years and 1 Months','7 Years and 2 Months','7 Years and 5 Months','23 Years and 7 Months','23 Years and 9 Months','21 Years and 7 Months','22 Years and 0 Months','22 Years and 3 Months','10 Years and 8 Months','10 Years and 9 Months','11 Years and 9 Months','11 Years and 11 Months','21 Years and 10 Months','31 Years and 6 Months','32 Years and 0 Months','20 Years and 11 Months','30 Years and 5 Months','30 Years and 6 Months','29 Years and 11 Months','9 Years and 10 Months','10 Years and 0 Months','10 Years and 1 Months','14 Years and 0 Months','14 Years and 3 Months','14 Years and 4 Months','22 Years and 4 Months','22 Years and 8 Months','6 Years and 0 Months','23 Years and 8 Months','23 Years and 10 Months','23 Years and 11 Months','24 Years and 0 Months','15 Years and 11 Months','9 Years and 7 Months','9 Years and 8 Months','9 Years and 9 Months','25 Years and 0 Months','10 Years and 10 Months','11 Years and 1 Months','7 Years and 8 Months','7 Years and 10 Months','19 Years and 11 Months','27 Years and 6 Months','23 Years and 6 Months','13 Years and 10 Months','12 Years and 6 Months','25 Years and 1 Months','29 Years and 10 Months','30 Years and 0 Months','10 Years and 5 Months','10 Years and 6 Months','10 Years and 11 Months','30 Years and 1 Months','11 Years and 2 Months','10 Years and 3 Months','7 Years and 3 Months','7 Years and 6 Months','9 Years and 11 Months','16 Years and 0 Months','19 Years and 1 Months','1 Years and 9 Months','6 Years and 2 Months','6 Years and 3 Months','6 Years and 4 Months','20 Years and 6 Months','32 Years and 7 Months','20 Years and 10 Months','23 Years and 0 Months','3 Years and 3 Months','3 Years and 7 Months','3 Years and 9 Months','3 Years and 10 Months','19 Years and 10 Months','12 Years and 1 Months','12 Years and 3 Months','29 Years and 7 Months','16 Years and 3 Months','7 Years and 4 Months','7 Years and 7 Months','14 Years and 7 Months','12 Years and 11 Months','24 Years and 2 Months','13 Years and 11 Months','4 Years and 7 Months','4 Years and 11 Months','6 Years and 10 Months','6 Years and 9 Months','3 Years and 11 Months','4 Years and 1 Months','4 Years and 2 Months','4 Years and 4 Months','1 Years and 3 Months','14 Years and 6 Months','32 Years and 4 Months','11 Years and 3 Months','2 Years and 4 Months','16 Years and 9 Months','2 Years and 1 Months','8 Years and 6 Months','5 Years and 2 Months','1 Years and 7 Months','21 Years and 1 Months','14 Years and 5 Months','0 Years and 7 Months','1 Years and 2 Months','24 Years and 1 Months','14 Years and 2 Months','3 Years and 8 Months','4 Years and 0 Months','0 Years and 8 Months','1 Years and 0 Months','33 Years and 6 Months','1 Years and 1 Months','2 Years and 2 Months','2 Years and 3 Months','0 Years and 4 Months','2 Years and 7 Months','15 Years and 1 Months','2 Years and 8 Months','2 Years and 9 Months','2 Years and 10 Months','3 Years and 0 Months','3 Years and 2 Months','2 Years and 0 Months','5 Years and 3 Months','2 Years and 5 Months','4 Years and 3 Months','0 Years and 11 Months','5 Years and 0 Months','0 Years and 2 Months','0 Years and 3 Months','33 Years and 7 Months','33 Years and 8 Months','2 Years and 6 Months'}
@attribute Payment_of_Min_Amount {No,NM,Yes}
@attribute Monthly_Balance numeric
@attribute Credit_Score {Good,Standard,Poor}

@data
33,Doctor,137714.36,11609.19667,4,4,10,1354.15,'22 Years and 8 Months',No,244.786516,Standard
24,Media_Manager,22251.84,1799.32,2,3,7,310.58,'21 Years and 1 Months',No,323.193963,Standard
24,Media_Manager,22251.84,1799.32,2,3,7,310.58,'21 Years and 2 Months',No,341.592621,Good
24,Media_Manager,22251.84,1799.32,2,3,7,310.58,'21 Years and 3 Months',NM,314.981343,Good
24,Media_Manager,22251.84,1799.32,2,3,7,310.58,'21 Years and 4 Months',NM,325.852287,Good
25,Media_Manager,22251.84,1799.32,2,3,7,310.58,'21 Years and 6 Months',No,304.082183,Good
25,Media_Manager,22251.84,1799.32,2,3,7,310.58,'21 Years and 7 Months',No,329.386528,Good
25,Media_Manager,22251.84,1799.32,2,3,7,310.58,'21 Years and 8 Months',No,322.571016,Good
25,Accountant,78417.44,6772.786667,10,5,11,1656.54,'16 Years and 10 Months',Yes,321.1001,Poor
25,Accountant,78417.44,6772.786667,10,5,11,1656.54,'17 Years and 0 Months',Yes,506.166361,Poor
26,Accountant,78417.44,6472.286396,10,5,14,1656.54,NA,Yes,622.025695,Poor
36,Developer,9394.66,593.888333,6,6,20,1686.78,'6 Years and 7 Months',Yes,266.74949,Poor
36,Scientist,33878.15,3031.179167,2,0,12,1195.14,'16 Years and 1 Months',No,214.965894,Good
36,Scientist,33878.15,3031.179167,2,0,9,1195.14,'16 Years and 2 Months',No,212.988184,Good
36,Scientist,33878.15,3031.179167,2,0,12,1195.14,'16 Years and 4 Months',No,480.818931,Good
36,Scientist,33878.15,3031.179167,2,0,10,1195.14,NA,No,405.650906,Good
18,Writer,57683.19,4729.9325,10,6,18,2188.22,'12 Years and 6 Months',Yes,341.220314,Standard
18,Writer,57683.19,4729.9325,10,6,18,2188.22,'12 Years and 10 Months',NM,85.735183,Standard
18,Writer,57683.19,4729.9325,10,6,18,2188.22,'12 Years and 11 Months',Yes,252.723262,Poor
28,Writer,73339.92,5916.66,4,3,15,1444.26,'20 Years and 6 Months',No,82.551804,Standard
28,Writer,73339.92,5916.66,4,3,12,1444.26,'20 Years and 7 Months',No,567.193964,Standard
28,Writer,73339.92,5916.66,4,3,15,1444.26,'20 Years and 9 Months',No,385.286181,Standard
28,Writer,73339.92,5916.66,4,3,12,1444.26,'20 Years and 10 Months',No,359.11289,Standard
43,Doctor,120450.32,9985.526667,3,4,0,503.63,'24 Years and 9 Months',No,450.007842,Standard
43,Doctor,120450.32,9985.526667,3,4,3,503.63,'24 Years and 10 Months',No,423.809005,Standard
43,Doctor,120450.32,9985.526667,3,4,3,503.63,'24 Years and 11 Months',NM,664.81975,Standard
43,Doctor,120450.32,9985.526667,3,4,3,503.63,'25 Years and 0 Months',No,533.100919,Standard
43,Doctor,120450.32,9985.526667,3,4,4,503.63,'25 Years and 1 Months',No,593.925136,Standard
43,Doctor,120450.32,9985.526667,3,4,3,503.63,'25 Years and 2 Months',No,440.55772,Standard
43,Doctor,120450.32,9985.526667,3,4,1,503.63,'25 Years and 4 Months',No,741.098888,Good
42,Writer,144037.08,12222.09,6,2,10,696.67,'28 Years and 10 Months',No,751.729835,Standard
43,Writer,144037.08,12222.09,6,2,8,696.67,'29 Years and 0 Months',No,395.012494,Standard
43,Writer,144037.08,12222.09,6,2,10,696.67,'29 Years and 4 Months',No,565.84324,Standard
43,Writer,144037.08,12222.09,6,2,10,696.67,'29 Years and 5 Months',No,1048.049687,Standard
24,Journalist,47270.22,4122.185,9,4,16,1934.61,'18 Years and 0 Months',Yes,258.345562,Poor
24,Journalist,47270.22,4122.185,9,4,17,1934.61,NA,Yes,470.763972,Poor
24,Journalist,47270.22,4122.185,9,4,17,1934.61,'18 Years and 2 Months',Yes,383.067963,Poor
24,Journalist,47270.22,4122.185,9,4,17,1934.61,'18 Years and 3 Months',Yes,510.256362,Poor
24,Journalist,47270.22,4122.185,9,4,17,1934.61,NA,Yes,317.791705,Poor
24,Journalist,47270.22,4122.185,9,4,17,1934.61,'18 Years and 5 Months',Yes,293.025077,Poor
30,Entrepreneur,63761.19,5143.4325,3,2,19,1448.2,'22 Years and 6 Months',No,94.907293,Good
31,Entrepreneur,63761.19,5143.4325,3,2,19,1448.2,'22 Years and 11 Months',NM,549.619189,Standard
31,Engineer,60348.92,5245.076667,6,2,19,1134.8,'15 Years and 5 Months',Yes,547.919478,Standard
31,Engineer,60348.92,5245.076667,6,2,19,1134.8,NA,NM,585.6957,Standard
32,Engineer,60348.92,5245.076667,6,2,19,1134.8,'15 Years and 8 Months',Yes,533.529776,Standard
32,Engineer,60348.92,5245.076667,6,2,19,1134.8,'15 Years and 11 Months',Yes,231.781577,Standard
31,Teacher,65714.32,5202.193333,6,4,15,1727.71,NA,Yes,443.249078,Poor
31,Teacher,65714.32,5202.193333,6,4,15,1727.71,'9 Years and 5 Months',Yes,159.809642,Standard
54,Mechanic,133394.48,10851.20667,4,4,10,948.79,'15 Years and 3 Months',No,712.733596,Standard
54,Mechanic,133394.48,10851.20667,4,4,10,948.79,'15 Years and 4 Months',No,215.011932,Standard
54,Mechanic,133394.48,10851.20667,4,4,8,948.79,'15 Years and 8 Months',No,714.7362,Good
54,Mechanic,133394.48,10851.20667,4,4,7,948.79,'15 Years and 9 Months',No,769.447525,Standard
54,Mechanic,133394.48,10851.20667,4,4,11,948.79,'15 Years and 10 Months',No,142.848942,Standard
23,Doctor,128066.44,10394.20333,6,4,8,1004.44,'18 Years and 11 Months',No,840.9268,Poor
23,Doctor,128066.44,10394.20333,6,4,8,1004.44,'19 Years and 0 Months',No,598.605399,Poor
23,Doctor,128066.44,10394.20333,6,4,7,1004.44,'19 Years and 2 Months',NM,758.621217,Poor
23,Doctor,128066.44,10394.20333,6,4,8,1004.44,'19 Years and 3 Months',NM,783.273006,Poor
23,Doctor,128066.44,10394.20333,6,4,8,1004.44,'19 Years and 5 Months',No,824.217425,Poor
23,Doctor,128066.44,10394.20333,6,4,8,1004.44,NA,No,670.433585,Poor
41,Scientist,60182.7,4800.225,7,7,9,1742.58,'18 Years and 8 Months',Yes,372.182424,Poor
41,Scientist,60182.7,4800.225,7,7,9,1742.58,'18 Years and 9 Months',Yes,335.99238,Standard
41,Scientist,60182.7,4800.225,7,7,9,1742.58,'18 Years and 10 Months',Yes,373.773535,Poor
41,Scientist,60182.7,4800.225,7,7,6,1742.58,'19 Years and 2 Months',Yes,40.392779,Poor
41,Scientist,60182.7,4800.225,7,7,9,1742.58,'19 Years and 3 Months',Yes,178.313789,Poor
38,Writer,102212.37,8470.6975,5,5,15,657.3,'18 Years and 4 Months',Yes,490.293407,Standard
38,Writer,102212.37,8470.6975,5,5,15,657.3,'18 Years and 5 Months',Yes,632.688176,Standard
38,Writer,102212.37,8470.6975,5,5,12,657.3,'18 Years and 8 Months',Yes,266.343152,Standard
38,Writer,102212.37,8470.6975,5,5,15,657.3,'18 Years and 9 Months',Yes,551.086492,Standard
53,Architect,12241.57,1248.130833,6,3,20,89.62,'23 Years and 3 Months',No,287.967007,Standard
54,Architect,12241.57,1248.130833,6,3,19,89.62,'23 Years and 6 Months',No,272.54828,Standard
54,Architect,12241.57,1248.130833,6,3,19,89.62,'23 Years and 7 Months',No,267.764243,Standard
54,Architect,7403051,1248.130833,6,3,19,89.62,'23 Years and 8 Months',No,335.722504,Standard
54,Architect,12241.57,1248.130833,6,3,19,89.62,'23 Years and 9 Months',No,301.875162,Standard
38,Accountant,10418.045,994.170417,6,6,17,3599.97,'8 Years and 7 Months',Yes,323.475926,Standard
38,Accountant,10418.045,994.170417,6,6,17,3599.97,NA,NM,254.816932,Standard
38,Accountant,10418.045,994.170417,6,6,15,3599.97,'8 Years and 10 Months',Yes,312.031038,Standard
38,Accountant,10418.045,994.170417,6,6,17,3599.97,'8 Years and 11 Months',Yes,322.161353,Standard
38,Accountant,10418.045,994.170417,6,6,14,3599.97,'9 Years and 0 Months',Yes,272.972562,Standard
52,Scientist,41122.69,3717.890833,3,1,7,1103.48,'19 Years and 9 Months',No,344.682503,Standard
52,Scientist,41122.69,3717.890833,3,1,8,1103.48,'19 Years and 11 Months',No,548.195835,Standard
52,Scientist,41122.69,3717.890833,3,1,8,1103.48,'20 Years and 1 Months',No,497.630245,Standard
52,Scientist,41122.69,3717.890833,3,1,8,1103.48,'20 Years and 3 Months',No,299.656518,Standard
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
33,Mechanic,81402.48,6802.54,5,9,19,2438.55,'15 Years and 9 Months',NM,115.816357,Poor
38,Architect,79631.28,6459.94,7,6,19,2692.66,'15 Years and 2 Months',Yes,439.096645,Standard
38,Architect,79631.28,6459.94,7,6,19,2692.66,'15 Years and 4 Months',NM,275.402186,Standard
38,Architect,79631.28,6459.94,7,6,19,2692.66,'15 Years and 7 Months',Yes,466.420629,Poor
42,Accountant,68266.3,5417.858333,4,3,10,1145.17,'29 Years and 9 Months',NM,578.102438,Good
42,Accountant,68266.3,5417.858333,4,3,9,1145.17,'29 Years and 11 Months',No,128.991903,Standard
42,Accountant,68266.3,5417.858333,4,3,12,1145.17,'30 Years and 0 Months',No,383.736564,Good
42,Accountant,68266.3,5417.858333,4,3,9,1145.17,'30 Years and 2 Months',No,455.135359,Good
19,Teacher,56343.8,4661.316667,3,0,18,1209.53,NA,No,652.42072,Standard
20,Teacher,56343.8,4661.316667,3,0,18,1209.53,'29 Years and 3 Months',No,550.505658,Standard
21,Architect,118462.56,9702.88,3,2,8,1404.39,'28 Years and 1 Months',No,969.49234,Standard
21,Architect,118462.56,9702.88,3,2,9,1404.39,'28 Years and 3 Months',No,843.111862,Standard
21,Architect,118462.56,9702.88,3,2,8,1404.39,'28 Years and 6 Months',No,548.639665,Good
34,Lawyer,30132.24,2782.02,3,0,18,162.58,'7 Years and 5 Months',Yes,479.22347,Standard
34,Lawyer,30132.24,2782.02,3,0,18,162.58,'7 Years and 8 Months',Yes,472.671682,Standard
34,Lawyer,30132.24,2782.02,3,0,18,162.58,'7 Years and 9 Months',Yes,469.563201,Standard
35,Lawyer,30132.24,2782.02,3,0,18,162.58,'7 Years and 10 Months',Yes,352.899754,Standard
34,Musician,60788.82,4851.735,7,0,10,1463.41,'16 Years and 8 Months',No,664.877105,Standard
34,Musician,60788.82,4851.735,7,0,11,1463.41,'17 Years and 0 Months',No,610.408866,Standard
34,Musician,60788.82,4851.735,7,0,10,1463.41,'17 Years and 1 Months',No,648.930088,Standard
34,Musician,60788.82,4851.735,7,0,10,1463.41,NA,NM,645.204805,Poor
28,Media_Manager,17926.7,1468.891667,3,2,11,1137.33,'13 Years and 1 Months',Yes,272.887804,Standard
28,Media_Manager,17926.7,1468.891667,3,2,10,1137.33,'13 Years and 2 Months',Yes,298.993361,Standard
28,Media_Manager,15781959,1468.891667,3,2,11,1137.33,'13 Years and 7 Months',Yes,359.490577,Poor
29,Media_Manager,17926.7,1468.891667,3,2,11,1137.33,'13 Years and 8 Months',Yes,322.527081,Poor
45,Mechanic,34081.78,3076.148333,6,8,18,2612.33,'7 Years and 5 Months',Yes,293.523171,Poor
45,Mechanic,34081.78,3076.148333,6,8,16,2612.33,'7 Years and 6 Months',Yes,293.667135,Poor
45,Mechanic,34081.78,2922.537694,6,8,16,2612.33,'7 Years and 7 Months',Yes,286.702093,Poor
45,Mechanic,34081.78,2922.537694,6,8,16,2612.33,'7 Years and 8 Months',Yes,55.754584,Poor
46,Mechanic,34081.78,2922.537694,6,8,16,2612.33,'8 Years and 0 Months',Yes,62.159882,Standard
30,Engineer,36993.43,3348.785833,4,2,8,1357.79,'24 Years and 11 Months',No,308.224146,Standard
30,Engineer,36993.43,3348.785833,4,2,6,1357.79,'25 Years and 0 Months',NM,186.636471,Standard
30,Engineer,36993.43,3348.785833,4,2,5,1357.79,'25 Years and 2 Months',No,391.195828,Poor
30,Engineer,36993.43,3348.785833,4,2,8,1357.79,'25 Years and 3 Months',No,376.507143,Poor
31,Engineer,36993.43,3348.785833,4,2,5,1357.79,'25 Years and 4 Months',No,435.821729,Poor
31,Engineer,36993.43,3348.785833,4,2,5,1357.79,NA,No,452.032012,Standard
32,Doctor,14219.02,1126.918333,5,7,15,3628.5,'2 Years and 9 Months',NM,281.734792,Standard
32,Doctor,14219.02,1126.918333,5,7,15,3628.5,'3 Years and 0 Months',Yes,177.769793,Good
32,Doctor,14219.02,1126.918333,5,7,14,3628.5,'3 Years and 1 Months',Yes,206.173897,Good
32,Doctor,14219.02,1126.918333,5,7,13,3628.5,'3 Years and 2 Months',Yes,249.134921,Good
32,Doctor,14219.02,1126.918333,5,7,15,3628.5,NA,Yes,186.927323,Standard
23,Media_Manager,18231.52,1448.293333,5,9,17,1358.96,'14 Years and 10 Months',Yes,271.028306,Poor
23,Media_Manager,18231.52,1448.293333,5,9,17,1358.96,'15 Years and 0 Months',NM,153.437206,Standard
24,Media_Manager,18231.52,1448.293333,5,9,17,1358.96,'15 Years and 4 Months',Yes,239.473185,Standard
38,Scientist,119312.08,10015.67333,5,4,14,1200.53,'18 Years and 8 Months',Yes,558.920713,Standard
39,Scientist,119312.08,9538.088084,5,4,14,1200.53,NA,NM,165.059167,Good
39,Scientist,119312.08,9538.088084,5,4,15,1200.53,'19 Years and 3 Months',Yes,279.943264,Good
42,Lawyer,32148.76,2571.063333,5,7,18,2699.66,NA,Yes,267.01672,Poor
55,Mechanic,154242.48,13024.54,6,3,3,1449.91,'22 Years and 5 Months',No,872.051328,Poor
55,Mechanic,154242.48,13024.54,6,3,5,1449.91,'22 Years and 8 Months',No,927.165751,Standard
56,Mechanic,154242.48,13024.54,6,3,3,1449.91,'22 Years and 11 Months',No,965.769197,Poor
27,Doctor,83062.28,7162.856667,9,5,17,2173.72,'16 Years and 9 Months',Yes,114.09562,Poor
27,Doctor,83062.28,7162.856667,9,5,17,2173.72,'16 Years and 11 Months',Yes,435.076592,Poor
39,Media_Manager,59477,5231.416667,7,3,16,1721.85,'13 Years and 5 Months',Yes,577.55868,Standard
39,Media_Manager,59477,5231.416667,7,3,15,1721.85,'13 Years and 6 Months',Yes,464.220749,Standard
39,Media_Manager,59477,5231.416667,7,3,17,1721.85,'13 Years and 7 Months',Yes,527.966485,Standard
39,Media_Manager,59477,5231.416667,7,3,17,1721.85,'13 Years and 8 Months',NM,578.576636,Standard
39,Media_Manager,59477,5231.416667,7,3,15,1721.85,'13 Years and 11 Months',NM,284.125983,Standard
39,Media_Manager,59477,5231.416667,7,3,15,1721.85,NA,Yes,504.966989,Standard
28,Entrepreneur,14924449,14672.1,5,2,3,190.4,NA,No,1401.146856,Good
28,Entrepreneur,173569.2,14672.1,5,2,3,190.4,'30 Years and 5 Months',No,967.242201,Good
29,Entrepreneur,173569.2,14672.1,5,2,3,190.4,'30 Years and 7 Months',No,1349.406628,Good
29,Entrepreneur,173569.2,14672.1,5,2,1,190.4,'30 Years and 8 Months',No,1390.255258,Standard
20,Architect,140135.24,11380.93667,6,0,17,929.51,'31 Years and 9 Months',NM,692.788824,Standard
20,Architect,140135.24,11380.93667,6,0,17,929.51,'31 Years and 11 Months',Yes,1224.08096,Standard
20,Architect,140135.24,11380.93667,6,0,19,929.51,'32 Years and 0 Months',Yes,565.005921,Standard
41,Entrepreneur,8856.75,989.0625,5,5,17,2034.89,'6 Years and 2 Months',Yes,312.031054,Standard
41,Entrepreneur,8856.75,989.0625,5,5,16,2034.89,'6 Years and 3 Months',Yes,243.021877,Poor
41,Entrepreneur,8856.75,989.0625,5,5,16,2034.89,'6 Years and 4 Months',Yes,243.56364,Poor
41,Entrepreneur,8856.75,989.0625,5,5,16,2034.89,'6 Years and 6 Months',Yes,277.425749,Standard
42,Entrepreneur,8856.75,989.0625,5,5,19,2034.89,'6 Years and 8 Months',Yes,302.198944,Poor
21,Media_Manager,51477.8,4130.816667,5,2,15,478.17,'17 Years and 5 Months',Yes,309.611728,Standard
21,Media_Manager,51477.8,4130.816667,5,2,15,478.17,'17 Years and 10 Months',Yes,465.390102,Standard
33,Developer,14263.355,918.612917,7,2,11,542.5,'18 Years and 5 Months',No,293.792381,Standard
33,Developer,14263.355,918.612917,7,2,8,542.5,'18 Years and 6 Months',No,268.729434,Standard
33,Developer,14263.355,918.612917,7,2,10,542.5,'18 Years and 7 Months',No,276.549104,Standard
34,Media_Manager,43436.27,3487.689167,1,2,1,63.92,'17 Years and 1 Months',NM,375.474675,Good
34,Media_Manager,43436.27,3487.689167,1,2,1,63.92,'17 Years and 2 Months',No,465.234037,Good
34,Media_Manager,43436.27,3487.689167,1,2,1,63.92,'17 Years and 3 Months',No,257.13407,Good
34,Media_Manager,43436.27,3487.689167,1,2,2,63.92,'17 Years and 6 Months',No,484.456024,Good
27,Doctor,53218.86,4715.905,9,2,17,2623.47,NA,Yes,620.132558,Standard
27,Doctor,53218.86,4715.905,9,2,19,2623.47,NA,Yes,518.452736,Poor
42,Developer,16632.745,1209.062083,3,1,0,1415.37,'20 Years and 10 Months',No,318.611491,Standard
42,Developer,16632.745,1209.062083,3,1,1,1415.37,'21 Years and 0 Months',NM,324.479227,Standard
35,Teacher,21454.72,1656.893333,4,3,10,990.57,'29 Years and 11 Months',Yes,354.429165,Standard
35,Teacher,21454.72,1656.893333,4,3,10,990.57,'30 Years and 0 Months',NM,324.318154,Standard
35,Teacher,21454.72,1656.893333,4,3,10,990.57,NA,Yes,318.741712,Standard
35,Teacher,21454.72,1656.893333,4,3,10,990.57,'30 Years and 3 Months',Yes,312.598204,Standard
35,Teacher,21454.72,1656.893333,4,3,10,990.57,'30 Years and 4 Months',Yes,347.688055,Standard
36,Teacher,21454.72,1656.893333,4,3,10,990.57,'30 Years and 5 Months',Yes,233.074686,Standard
36,Teacher,21454.72,1656.893333,4,3,10,990.57,'30 Years and 6 Months',Yes,351.58151,Standard
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
48,Entrepreneur,123299.12,10209.92667,2,3,1,845.47,'19 Years and 5 Months',No,812.669167,Good
49,Entrepreneur,123299.12,10209.92667,2,3,1,845.47,'19 Years and 8 Months',No,832.809984,Good
